frame_no,image_anomaly,component,component_anomaly,image_fullname,se_filenmae,colors_found,colors_in_component,time_load_t,time_component_t,time_full_t,time_load_total_dt,time_component_total_dt,time_full_dt
0030,NORMAL,PLeft,NORMAL,1751540063409902400_0030_10000010000000000,1751540063422074000_0030_10000010000000000,16,10,0.06264019012451172,0.03314495086669922,0.09578514099121094,0:00:00.062640,0:00:00.033145,0:00:00.095785
0030,NORMAL,ConvBelt,NORMAL,1751540063409902400_0030_10000010000000000,1751540063422074000_0030_10000010000000000,16,12,0.06264019012451172,0.032408952713012695,0.09504914283752441,0:00:00.062640,0:00:00.032409,0:00:00.095049
0030,NORMAL,PRight,NORMAL,1751540063409902400_0030_10000010000000000,1751540063422074000_0030_10000010000000000,16,12,0.06264019012451172,0.03401494026184082,0.09665513038635254,0:00:00.062640,0:00:00.034015,0:00:00.096655
0030,NORMAL,RoboArm,NORMAL,1751540063409902400_0030_10000010000000000,1751540063422074000_0030_10000010000000000,16,9,0.06264019012451172,0.03460192680358887,0.09724211692810059,0:00:00.062640,0:00:00.034601,0:00:00.097241
0031,NORMAL,PLeft,NORMAL,1751540063629517800_0031_10000010000000000,1751540063643577700_0031_10000010000000000,17,10,0.07569456100463867,0.033188581466674805,0.10888314247131348,0:00:00.075694,0:00:00.033189,0:00:00.108883
0031,NORMAL,ConvBelt,NORMAL,1751540063629517800_0031_10000010000000000,1751540063643577700_0031_10000010000000000,17,12,0.07569456100463867,0.033576011657714844,0.10927057266235352,0:00:00.075694,0:00:00.033576,0:00:00.109270
0031,NORMAL,PRight,NORMAL,1751540063629517800_0031_10000010000000000,1751540063643577700_0031_10000010000000000,17,15,0.07569456100463867,0.045949697494506836,0.12164425849914551,0:00:00.075694,0:00:00.045949,0:00:00.121643
0031,NORMAL,RoboArm,NORMAL,1751540063629517800_0031_10000010000000000,1751540063643577700_0031_10000010000000000,17,9,0.07569456100463867,0.03744697570800781,0.11314153671264648,0:00:00.075694,0:00:00.037447,0:00:00.113141
0032,NORMAL,PLeft,NORMAL,1751540063831001500_0032_10000010000000000,1751540063831529700_0032_10000010000000000,17,10,0.07878732681274414,0.029557228088378906,0.10834455490112305,0:00:00.078787,0:00:00.029557,0:00:00.108344
0032,NORMAL,ConvBelt,NORMAL,1751540063831001500_0032_10000010000000000,1751540063831529700_0032_10000010000000000,17,12,0.07878732681274414,0.03513216972351074,0.11391949653625488,0:00:00.078787,0:00:00.035132,0:00:00.113919
0032,NORMAL,PRight,NORMAL,1751540063831001500_0032_10000010000000000,1751540063831529700_0032_10000010000000000,17,15,0.07878732681274414,0.04007744789123535,0.11886477470397949,0:00:00.078787,0:00:00.040077,0:00:00.118864
0032,NORMAL,RoboArm,NORMAL,1751540063831001500_0032_10000010000000000,1751540063831529700_0032_10000010000000000,17,9,0.07878732681274414,0.03234124183654785,0.11112856864929199,0:00:00.078787,0:00:00.032342,0:00:00.111129
0033,NORMAL,PLeft,NORMAL,1751540064008411400_0033_10000010000000000,1751540064029934100_0033_10000010000000000,17,10,0.08065986633300781,0.035578250885009766,0.11623811721801758,0:00:00.080660,0:00:00.035578,0:00:00.116238
0033,NORMAL,ConvBelt,NORMAL,1751540064008411400_0033_10000010000000000,1751540064029934100_0033_10000010000000000,17,12,0.08065986633300781,0.041068077087402344,0.12172794342041016,0:00:00.080660,0:00:00.041068,0:00:00.121728
0033,NORMAL,PRight,NORMAL,1751540064008411400_0033_10000010000000000,1751540064029934100_0033_10000010000000000,17,15,0.08065986633300781,0.04067111015319824,0.12133097648620605,0:00:00.080660,0:00:00.040671,0:00:00.121331
0033,NORMAL,RoboArm,NORMAL,1751540064008411400_0033_10000010000000000,1751540064029934100_0033_10000010000000000,17,9,0.08065986633300781,0.060006141662597656,0.14066600799560547,0:00:00.080660,0:00:00.060006,0:00:00.140666
0034,NORMAL,PLeft,NORMAL,1751540064226657500_0034_10000010000000000,1751540064227881900_0034_10000010000000000,17,10,0.08359003067016602,0.03299999237060547,0.11659002304077148,0:00:00.083591,0:00:00.032999,0:00:00.116590
0034,NORMAL,ConvBelt,NORMAL,1751540064226657500_0034_10000010000000000,1751540064227881900_0034_10000010000000000,17,12,0.08359003067016602,0.040788888931274414,0.12437891960144043,0:00:00.083591,0:00:00.040789,0:00:00.124380
0034,NORMAL,PRight,NORMAL,1751540064226657500_0034_10000010000000000,1751540064227881900_0034_10000010000000000,17,15,0.08359003067016602,0.05122065544128418,0.1348106861114502,0:00:00.083591,0:00:00.051221,0:00:00.134812
0034,NORMAL,RoboArm,NORMAL,1751540064226657500_0034_10000010000000000,1751540064227881900_0034_10000010000000000,17,9,0.08359003067016602,0.03620290756225586,0.11979293823242188,0:00:00.083591,0:00:00.036203,0:00:00.119794
0035,NORMAL,PLeft,NORMAL,1751540064431200100_0035_10000010000000000,1751540064446180700_0035_10000010000000000,17,10,0.06723809242248535,0.04308438301086426,0.11032247543334961,0:00:00.067238,0:00:00.043084,0:00:00.110322
0035,NORMAL,ConvBelt,NORMAL,1751540064431200100_0035_10000010000000000,1751540064446180700_0035_10000010000000000,17,12,0.06723809242248535,0.035874128341674805,0.10311222076416016,0:00:00.067238,0:00:00.035874,0:00:00.103112
0035,NORMAL,PRight,NORMAL,1751540064431200100_0035_10000010000000000,1751540064446180700_0035_10000010000000000,17,15,0.06723809242248535,0.035590410232543945,0.1028285026550293,0:00:00.067238,0:00:00.035591,0:00:00.102829
0035,NORMAL,RoboArm,NORMAL,1751540064431200100_0035_10000010000000000,1751540064446180700_0035_10000010000000000,17,9,0.06723809242248535,0.04085278511047363,0.10809087753295898,0:00:00.067238,0:00:00.040852,0:00:00.108090
0036,NORMAL,PLeft,NORMAL,1751540064609455100_0036_10000010000000000,1751540064628575200_0036_10000010000000000,17,10,0.06489419937133789,0.03464365005493164,0.09953784942626953,0:00:00.064895,0:00:00.034643,0:00:00.099538
0036,NORMAL,ConvBelt,NORMAL,1751540064609455100_0036_10000010000000000,1751540064628575200_0036_10000010000000000,17,12,0.06489419937133789,0.03996706008911133,0.10486125946044922,0:00:00.064895,0:00:00.039967,0:00:00.104862
0036,NORMAL,PRight,NORMAL,1751540064609455100_0036_10000010000000000,1751540064628575200_0036_10000010000000000,17,15,0.06489419937133789,0.03197932243347168,0.09687352180480957,0:00:00.064895,0:00:00.031979,0:00:00.096874
0036,NORMAL,RoboArm,NORMAL,1751540064609455100_0036_10000010000000000,1751540064628575200_0036_10000010000000000,17,9,0.06489419937133789,0.031039714813232422,0.09593391418457031,0:00:00.064895,0:00:00.031040,0:00:00.095935
0037,NORMAL,PLeft,NORMAL,1751540064824873200_0037_10000010000000000,1751540064835075400_0037_10000010000000000,17,10,0.07824587821960449,0.026853322982788086,0.10509920120239258,0:00:00.078246,0:00:00.026853,0:00:00.105099
0037,NORMAL,ConvBelt,NORMAL,1751540064824873200_0037_10000010000000000,1751540064835075400_0037_10000010000000000,17,12,0.07824587821960449,0.03960990905761719,0.11785578727722168,0:00:00.078246,0:00:00.039610,0:00:00.117856
0037,NORMAL,PRight,NORMAL,1751540064824873200_0037_10000010000000000,1751540064835075400_0037_10000010000000000,17,15,0.07824587821960449,0.03092336654663086,0.10916924476623535,0:00:00.078246,0:00:00.030923,0:00:00.109169
0037,NORMAL,RoboArm,NORMAL,1751540064824873200_0037_10000010000000000,1751540064835075400_0037_10000010000000000,17,9,0.07824587821960449,0.03166818618774414,0.10991406440734863,0:00:00.078246,0:00:00.031669,0:00:00.109915
0038,NORMAL,PLeft,NORMAL,1751540065006720100_0038_10000010000000000,1751540065024333000_0038_10000010000000000,17,10,0.0642087459564209,0.029211997985839844,0.09342074394226074,0:00:00.064209,0:00:00.029212,0:00:00.093421
0038,NORMAL,ConvBelt,NORMAL,1751540065006720100_0038_10000010000000000,1751540065024333000_0038_10000010000000000,17,12,0.0642087459564209,0.03923988342285156,0.10344862937927246,0:00:00.064209,0:00:00.039240,0:00:00.103449
0038,NORMAL,PRight,NORMAL,1751540065006720100_0038_10000010000000000,1751540065024333000_0038_10000010000000000,17,15,0.0642087459564209,0.02924346923828125,0.09345221519470215,0:00:00.064209,0:00:00.029244,0:00:00.093453
0038,NORMAL,RoboArm,NORMAL,1751540065006720100_0038_10000010000000000,1751540065024333000_0038_10000010000000000,17,9,0.0642087459564209,0.030965089797973633,0.09517383575439453,0:00:00.064209,0:00:00.030965,0:00:00.095174
0039,NORMAL,PLeft,NORMAL,1751540065230068400_0039_10000010000000000,1751540065230403800_0039_10000010000000000,17,10,0.07302236557006836,0.03964734077453613,0.11266970634460449,0:00:00.073022,0:00:00.039647,0:00:00.112669
0039,NORMAL,ConvBelt,NORMAL,1751540065230068400_0039_10000010000000000,1751540065230403800_0039_10000010000000000,17,12,0.07302236557006836,0.03347134590148926,0.10649371147155762,0:00:00.073022,0:00:00.033472,0:00:00.106494
0039,NORMAL,PRight,NORMAL,1751540065230068400_0039_10000010000000000,1751540065230403800_0039_10000010000000000,17,15,0.07302236557006836,0.03734874725341797,0.11037111282348633,0:00:00.073022,0:00:00.037349,0:00:00.110371
0039,NORMAL,RoboArm,NORMAL,1751540065230068400_0039_10000010000000000,1751540065230403800_0039_10000010000000000,17,9,0.07302236557006836,0.0334935188293457,0.10651588439941406,0:00:00.073022,0:00:00.033493,0:00:00.106515
0040,NORMAL,PLeft,NORMAL,1751540065417108100_0040_10000010000000000,1751540065427642200_0040_10000010000000000,17,10,0.07687711715698242,0.03140616416931152,0.10828328132629395,0:00:00.076877,0:00:00.031406,0:00:00.108283
0040,NORMAL,ConvBelt,NORMAL,1751540065417108100_0040_10000010000000000,1751540065427642200_0040_10000010000000000,17,12,0.07687711715698242,0.045799970626831055,0.12267708778381348,0:00:00.076877,0:00:00.045800,0:00:00.122677
0040,NORMAL,PRight,NORMAL,1751540065417108100_0040_10000010000000000,1751540065427642200_0040_10000010000000000,17,15,0.07687711715698242,0.04402589797973633,0.12090301513671875,0:00:00.076877,0:00:00.044026,0:00:00.120903
0040,NORMAL,RoboArm,NORMAL,1751540065417108100_0040_10000010000000000,1751540065427642200_0040_10000010000000000,17,9,0.07687711715698242,0.03514456748962402,0.11202168464660645,0:00:00.076877,0:00:00.035144,0:00:00.112021
0041,NORMAL,PLeft,NORMAL,1751540065613711300_0041_10000010000000000,1751540065630967900_0041_10000010000000000,18,10,0.06942081451416016,0.038025856018066406,0.10744667053222656,0:00:00.069421,0:00:00.038025,0:00:00.107446
0041,NORMAL,ConvBelt,NORMAL,1751540065613711300_0041_10000010000000000,1751540065630967900_0041_10000010000000000,18,12,0.06942081451416016,0.033118486404418945,0.1025393009185791,0:00:00.069421,0:00:00.033119,0:00:00.102540
0041,NORMAL,PRight,NORMAL,1751540065613711300_0041_10000010000000000,1751540065630967900_0041_10000010000000000,18,16,0.06942081451416016,0.03672981262207031,0.10615062713623047,0:00:00.069421,0:00:00.036730,0:00:00.106151
0041,NORMAL,RoboArm,NORMAL,1751540065613711300_0041_10000010000000000,1751540065630967900_0041_10000010000000000,18,9,0.06942081451416016,0.03326225280761719,0.10268306732177734,0:00:00.069421,0:00:00.033262,0:00:00.102683
0042,NORMAL,PLeft,NORMAL,1751540065813186400_0042_10000010000000000,1751540065823091700_0042_10000010000000000,17,10,0.0682833194732666,0.031818389892578125,0.10010170936584473,0:00:00.068283,0:00:00.031818,0:00:00.100101
0042,NORMAL,ConvBelt,NORMAL,1751540065813186400_0042_10000010000000000,1751540065823091700_0042_10000010000000000,17,12,0.0682833194732666,0.03226900100708008,0.10055232048034668,0:00:00.068283,0:00:00.032269,0:00:00.100552
0042,NORMAL,PRight,NORMAL,1751540065813186400_0042_10000010000000000,1751540065823091700_0042_10000010000000000,17,15,0.0682833194732666,0.03658270835876465,0.10486602783203125,0:00:00.068283,0:00:00.036582,0:00:00.104865
0042,NORMAL,RoboArm,NORMAL,1751540065813186400_0042_10000010000000000,1751540065823091700_0042_10000010000000000,17,9,0.0682833194732666,0.026525497436523438,0.09480881690979004,0:00:00.068283,0:00:00.026525,0:00:00.094808
0043,NORMAL,PLeft,NORMAL,1751540066031534900_0043_10000010000000000,1751540066036149900_0043_10000010000000000,17,10,0.06851935386657715,0.03208589553833008,0.10060524940490723,0:00:00.068519,0:00:00.032086,0:00:00.100605
0043,NORMAL,ConvBelt,NORMAL,1751540066031534900_0043_10000010000000000,1751540066036149900_0043_10000010000000000,17,12,0.06851935386657715,0.03806900978088379,0.10658836364746094,0:00:00.068519,0:00:00.038069,0:00:00.106588
0043,NORMAL,PRight,NORMAL,1751540066031534900_0043_10000010000000000,1751540066036149900_0043_10000010000000000,17,15,0.06851935386657715,0.0357513427734375,0.10427069664001465,0:00:00.068519,0:00:00.035751,0:00:00.104270
0043,NORMAL,RoboArm,NORMAL,1751540066031534900_0043_10000010000000000,1751540066036149900_0043_10000010000000000,17,9,0.06851935386657715,0.037894487380981445,0.1064138412475586,0:00:00.068519,0:00:00.037895,0:00:00.106414
0044,NORMAL,PLeft,NORMAL,1751540066212945000_0044_10000010000000000,1751540066227451700_0044_10000010000000000,17,10,0.06994295120239258,0.029706239700317383,0.09964919090270996,0:00:00.069943,0:00:00.029706,0:00:00.099649
0044,NORMAL,ConvBelt,NORMAL,1751540066212945000_0044_10000010000000000,1751540066227451700_0044_10000010000000000,17,12,0.06994295120239258,0.033532142639160156,0.10347509384155273,0:00:00.069943,0:00:00.033532,0:00:00.103475
0044,NORMAL,PRight,NORMAL,1751540066212945000_0044_10000010000000000,1751540066227451700_0044_10000010000000000,17,15,0.06994295120239258,0.03337979316711426,0.10332274436950684,0:00:00.069943,0:00:00.033380,0:00:00.103323
0044,NORMAL,RoboArm,NORMAL,1751540066212945000_0044_10000010000000000,1751540066227451700_0044_10000010000000000,17,9,0.06994295120239258,0.033379316329956055,0.10332226753234863,0:00:00.069943,0:00:00.033379,0:00:00.103322
0045,NORMAL,PLeft,NORMAL,1751540066418733500_0045_10000010000000000,1751540066432987500_0045_10000010000000000,17,10,0.07119512557983398,0.03287672996520996,0.10407185554504395,0:00:00.071196,0:00:00.032876,0:00:00.104072
0045,NORMAL,ConvBelt,NORMAL,1751540066418733500_0045_10000010000000000,1751540066432987500_0045_10000010000000000,17,12,0.07119512557983398,0.03758430480957031,0.1087794303894043,0:00:00.071196,0:00:00.037584,0:00:00.108780
0045,NORMAL,PRight,NORMAL,1751540066418733500_0045_10000010000000000,1751540066432987500_0045_10000010000000000,17,15,0.07119512557983398,0.03299665451049805,0.10419178009033203,0:00:00.071196,0:00:00.032997,0:00:00.104193
0045,NORMAL,RoboArm,NORMAL,1751540066418733500_0045_10000010000000000,1751540066432987500_0045_10000010000000000,17,9,0.07119512557983398,0.03331422805786133,0.10450935363769531,0:00:00.071196,0:00:00.033315,0:00:00.104511
0046,NORMAL,PLeft,NORMAL,1751540066615588600_0046_10000010000000000,1751540066631904300_0046_10000010000000000,17,10,0.06325626373291016,0.028922557830810547,0.0921788215637207,0:00:00.063256,0:00:00.028923,0:00:00.092179
0046,NORMAL,ConvBelt,NORMAL,1751540066615588600_0046_10000010000000000,1751540066631904300_0046_10000010000000000,17,12,0.06325626373291016,0.0416562557220459,0.10491251945495605,0:00:00.063256,0:00:00.041656,0:00:00.104912
0046,NORMAL,PRight,NORMAL,1751540066615588600_0046_10000010000000000,1751540066631904300_0046_10000010000000000,17,15,0.06325626373291016,0.04049277305603027,0.10374903678894043,0:00:00.063256,0:00:00.040493,0:00:00.103749
0046,NORMAL,RoboArm,NORMAL,1751540066615588600_0046_10000010000000000,1751540066631904300_0046_10000010000000000,17,9,0.06325626373291016,0.030506610870361328,0.09376287460327148,0:00:00.063256,0:00:00.030507,0:00:00.093763
0047,NORMAL,PLeft,NORMAL,1751540066829676500_0047_10000010000000000,1751540066839453800_0047_10000010000000000,17,10,0.07074522972106934,0.020356416702270508,0.09110164642333984,0:00:00.070745,0:00:00.020356,0:00:00.091101
0047,NORMAL,ConvBelt,NORMAL,1751540066829676500_0047_10000010000000000,1751540066839453800_0047_10000010000000000,17,12,0.07074522972106934,0.03804588317871094,0.10879111289978027,0:00:00.070745,0:00:00.038046,0:00:00.108791
0047,NORMAL,PRight,NORMAL,1751540066829676500_0047_10000010000000000,1751540066839453800_0047_10000010000000000,17,15,0.07074522972106934,0.03249216079711914,0.10323739051818848,0:00:00.070745,0:00:00.032492,0:00:00.103237
0047,NORMAL,RoboArm,NORMAL,1751540066829676500_0047_10000010000000000,1751540066839453800_0047_10000010000000000,17,9,0.07074522972106934,0.019544601440429688,0.09028983116149902,0:00:00.070745,0:00:00.019545,0:00:00.090290
0048,NORMAL,PLeft,NORMAL,1751540067011627300_0048_10000010000000000,1751540067043845100_0048_10000010000000000,17,10,0.07385015487670898,0.03405165672302246,0.10790181159973145,0:00:00.073850,0:00:00.034052,0:00:00.107902
0048,NORMAL,ConvBelt,NORMAL,1751540067011627300_0048_10000010000000000,1751540067043845100_0048_10000010000000000,17,12,0.07385015487670898,0.038530588150024414,0.1123807430267334,0:00:00.073850,0:00:00.038530,0:00:00.112380
0048,NORMAL,PRight,NORMAL,1751540067011627300_0048_10000010000000000,1751540067043845100_0048_10000010000000000,17,15,0.07385015487670898,0.03525209426879883,0.10910224914550781,0:00:00.073850,0:00:00.035251,0:00:00.109101
0048,NORMAL,RoboArm,NORMAL,1751540067011627300_0048_10000010000000000,1751540067043845100_0048_10000010000000000,17,9,0.07385015487670898,0.023920774459838867,0.09777092933654785,0:00:00.073850,0:00:00.023921,0:00:00.097771
0049,NORMAL,PLeft,NORMAL,1751540067218446700_0049_10000010000000000,1751540067228847900_0049_10000010000000000,16,10,0.07079052925109863,0.0289309024810791,0.09972143173217773,0:00:00.070790,0:00:00.028931,0:00:00.099721
0049,NORMAL,ConvBelt,NORMAL,1751540067218446700_0049_10000010000000000,1751540067228847900_0049_10000010000000000,16,12,0.07079052925109863,0.037215471267700195,0.10800600051879883,0:00:00.070790,0:00:00.037216,0:00:00.108006
0049,NORMAL,PRight,NORMAL,1751540067218446700_0049_10000010000000000,1751540067228847900_0049_10000010000000000,16,14,0.07079052925109863,0.035285234451293945,0.10607576370239258,0:00:00.070790,0:00:00.035285,0:00:00.106075
0049,NORMAL,RoboArm,NORMAL,1751540067218446700_0049_10000010000000000,1751540067228847900_0049_10000010000000000,16,9,0.07079052925109863,0.02409982681274414,0.09489035606384277,0:00:00.070790,0:00:00.024100,0:00:00.094890
0050,NORMAL,PLeft,NORMAL,1751540067409234000_0050_10000010000000000,1751540067429105300_0050_10000010000000000,16,10,0.06962251663208008,0.039902448654174805,0.10952496528625488,0:00:00.069622,0:00:00.039903,0:00:00.109525
